,gid,pid,fgxp,dist,make,season,postseason,away,stadium,temp,humidity,wind-spd,cond,surface,player id,player
209,3275,533097,FG,25,1,2012,0,1,CenturyLink Field,63,80,9,Cloudy,FieldTurf,SG-0800,Stephen Gostkowski
210,3275,533121,FG,35,1,2012,0,1,CenturyLink Field,63,80,9,Cloudy,FieldTurf,SG-0800,Stephen Gostkowski
211,3275,533161,FG,35,1,2012,0,1,CenturyLink Field,63,80,9,Cloudy,FieldTurf,SG-0800,Stephen Gostkowski
212,3277,533365,FG,20,1,2012,0,1,FedExField,74,40,14,Sunny,Grass,BW-0350,Blair Walsh
213,3277,533378,FG,27,1,2012,0,1,FedExField,74,40,14,Sunny,Grass,BW-0350,Blair Walsh
214,3277,533389,FG,27,1,2012,0,1,FedExField,74,40,14,Sunny,Grass,BW-0350,Blair Walsh
215,3277,533403,FG,50,1,2012,0,0,FedExField,74,40,14,Sunny,Grass,KF-0250,Kai Forbath
216,3277,533461,FG,37,1,2012,0,1,FedExField,74,40,14,Sunny,Grass,BW-0350,Blair Walsh
217,3279,533726,FG,32,1,2012,0,0,Qualcomm Stadium,78,50,7,Sunny,Grass,NN-0200,Nick Novak
218,3280,533896,FG,52,1,2012,0,1,Candlestick Park,80,30,15,Sunny,Grass,SH-0400,Steven Hauschka
219,3280,533917,FG,35,1,2012,0,1,Candlestick Park,80,30,15,Sunny,Grass,SH-0400,Steven Hauschka
220,3280,533930,FG,51,0,2012,0,1,Candlestick Park,80,30,15,Sunny,Grass,SH-0400,Steven Hauschka
221,3282,534270,FG,42,0,2012,0,0,Raymond James Stadium,77,36,8,Sunny,Grass,CB-0700,Connor Barth
222,3283,534450,FG,38,1,2012,0,0,Lucas Oil Stadium,60,65,9,Sunny,AstroTurf,AV-0400,Adam Vinatieri
223,3284,534532,FG,20,1,2012,0,1,MetLife Stadium,61,44,11,Mostly Sunny,FieldTurf,KF-0250,Kai Forbath
224,3284,534574,FG,43,1,2012,0,1,MetLife Stadium,61,44,11,Mostly Sunny,FieldTurf,KF-0250,Kai Forbath
225,3284,534640,FG,45,1,2012,0,1,MetLife Stadium,61,44,11,Mostly Sunny,FieldTurf,KF-0250,Kai Forbath
226,3285,534698,FG,19,1,2012,0,1,Bank of America Stadium,62,43,8,Sunny,Grass,DB-0200,Dan Bailey
227,3285,534764,FG,49,1,2012,0,1,Bank of America Stadium,62,43,8,Sunny,Grass,DB-0200,Dan Bailey
228,3285,534806,FG,28,1,2012,0,1,Bank of America Stadium,62,43,8,Sunny,Grass,DB-0200,Dan Bailey
229,3285,534818,FG,38,1,2012,0,1,Bank of America Stadium,62,43,8,Sunny,Grass,DB-0200,Dan Bailey
230,3286,534844,FG,50,1,2012,0,0,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,GZ-2000,Greg Zuerlein
231,3286,534859,FG,47,1,2012,0,1,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,MC-3000,Mason Crosby
232,3286,534894,FG,43,1,2012,0,0,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,GZ-2000,Greg Zuerlein
233,3286,534902,FG,58,0,2012,0,1,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,MC-3000,Mason Crosby
234,3286,534943,FG,23,1,2012,0,1,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,MC-3000,Mason Crosby
235,3286,534972,FG,48,1,2012,0,1,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,MC-3000,Mason Crosby
236,3287,535000,FG,51,1,2012,0,1,Reliant Stadium,-999,-999,-999,Closed Roof,Grass,JT-3950,Justin Tucker
237,3287,535136,FG,54,1,2012,0,1,Reliant Stadium,-999,-999,-999,Closed Roof,Grass,JT-3950,Justin Tucker
238,3289,535406,FG,54,1,2012,0,1,Gillette Stadium,62,39,13,Partly Cloudy,FieldTurf,NF-0300,Nick Folk
239,3289,535419,FG,21,1,2012,0,1,Gillette Stadium,62,39,13,Partly Cloudy,FieldTurf,NF-0300,Nick Folk
240,3289,535479,FG,43,1,2012,0,1,Gillette Stadium,62,39,13,Partly Cloudy,FieldTurf,NF-0300,Nick Folk
241,3289,535484,FG,43,1,2012,0,1,Gillette Stadium,62,39,13,Partly Cloudy,FieldTurf,NF-0300,Nick Folk
242,3289,535491,FG,43,1,2012,0,0,Gillette Stadium,62,39,13,Partly Cloudy,FieldTurf,SG-0800,Stephen Gostkowski
243,3289,535505,FG,48,1,2012,0,0,Gillette Stadium,62,39,13,Partly Cloudy,FieldTurf,SG-0800,Stephen Gostkowski
244,3290,535535,FG,21,1,2012,0,0,Oakland-Alameda County Coliseum,62,49,11,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
245,3290,535594,FG,33,1,2012,0,0,Oakland-Alameda County Coliseum,62,49,11,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
246,3290,535654,FG,31,1,2012,0,0,Oakland-Alameda County Coliseum,62,49,11,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
247,3290,535693,FG,64,0,2012,0,0,Oakland-Alameda County Coliseum,62,49,11,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
248,3290,535699,FG,40,1,2012,0,0,Oakland-Alameda County Coliseum,62,49,11,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
249,3291,535783,FG,48,1,2012,0,0,Paul Brown Stadium,55,76,1,Clear,UBU Speed Series S5M,MN-0800,Mike Nugent
250,3292,535883,FG,39,1,2012,0,0,Soldier Field,63,89,8,Cloudy,Grass,RG-1500,Robbie Gould
251,3292,535910,FG,47,0,2012,0,0,Soldier Field,63,89,8,Cloudy,Grass,RG-1500,Robbie Gould
252,3292,535943,FG,21,1,2012,0,0,Soldier Field,63,89,8,Cloudy,Grass,RG-1500,Robbie Gould
253,3293,536039,FG,28,1,2012,0,1,Mall of America Field at HHH Metrodome,66,-999,-999,Dome,UBU Speed Series S5M,CB-0700,Connor Barth
254,3293,536071,FG,40,1,2012,0,1,Mall of America Field at HHH Metrodome,66,-999,-999,Dome,UBU Speed Series S5M,CB-0700,Connor Barth
255,3293,536106,FG,51,1,2012,0,0,Mall of America Field at HHH Metrodome,66,-999,-999,Dome,UBU Speed Series S5M,BW-0350,Blair Walsh
256,3293,536133,FG,38,1,2012,0,1,Mall of America Field at HHH Metrodome,66,-999,-999,Dome,UBU Speed Series S5M,CB-0700,Connor Barth
257,3294,536324,FG,33,0,2012,0,0,Soldier Field,49,51,18,Cloudy,Grass,RG-1500,Robbie Gould
258,3294,536362,FG,41,1,2012,0,0,Soldier Field,49,51,18,Cloudy,Grass,RG-1500,Robbie Gould
259,3295,536441,FG,43,1,2012,0,1,Cleveland Browns Stadium,44,89,19,Cloudy,Grass,NN-0200,Nick Novak
260,3295,536474,FG,31,1,2012,0,1,Cleveland Browns Stadium,44,89,19,Cloudy,Grass,NN-0200,Nick Novak
261,3296,536599,FG,43,1,2012,0,1,Lincoln Financial Field,58,75,23,Mostly Cloudy,Grass,MB-4600,Matt Bryant
262,3296,536625,FG,29,1,2012,0,1,Lincoln Financial Field,58,75,23,Mostly Cloudy,Grass,MB-4600,Matt Bryant
263,3296,536640,FG,30,1,2012,0,1,Lincoln Financial Field,58,75,23,Mostly Cloudy,Grass,MB-4600,Matt Bryant
264,3297,536696,FG,33,1,2012,0,1,Metlife Stadium,60,62,13,Clear,FieldTurf,DC-0500,Dan Carpenter
265,3297,536752,FG,39,1,2012,0,1,Metlife Stadium,60,62,13,Clear,FieldTurf,DC-0500,Dan Carpenter
266,3297,536771,FG,35,0,2012,0,0,Metlife Stadium,60,62,13,Clear,FieldTurf,NF-0300,Nick Folk
267,3297,536782,FG,38,1,2012,0,0,Metlife Stadium,60,62,13,Clear,FieldTurf,NF-0300,Nick Folk
268,3297,536845,FG,42,1,2012,0,1,Metlife Stadium,60,62,13,Clear,FieldTurf,DC-0500,Dan Carpenter
269,3298,536887,FG,23,1,2012,0,1,Ford Field,-999,-999,-999,Dome,FieldTurf,SH-0400,Steven Hauschka
270,3298,536949,FG,61,0,2012,0,1,Ford Field,-999,-999,-999,Dome,FieldTurf,SH-0400,Steven Hauschka
271,3299,537147,FG,32,0,2012,0,0,Lambeau Field,44,47,10,Sunny,DD GrassMaster,MC-3000,Mason Crosby
272,3299,537191,FG,25,1,2012,0,0,Lambeau Field,44,47,10,Sunny,DD GrassMaster,MC-3000,Mason Crosby
273,3300,537302,FG,26,1,2012,0,1,Wembley Stadium,49,84,9,Mostly Cloudy,Grass,SG-0800,Stephen Gostkowski
274,3301,537446,FG,48,1,2012,0,1,Heinz Field,45,88,10,Cloudy,Grass,KF-0250,Kai Forbath
275,3301,537479,FG,45,1,2012,0,1,Heinz Field,45,88,10,Cloudy,Grass,KF-0250,Kai Forbath
276,3302,537537,FG,20,1,2012,0,1,LP Field,52,49,18,Sunny,Grass,AV-0400,Adam Vinatieri
277,3302,537586,FG,37,0,2012,0,1,LP Field,52,49,18,Sunny,Grass,AV-0400,Adam Vinatieri
278,3302,537597,FG,44,1,2012,0,1,LP Field,52,49,18,Sunny,Grass,AV-0400,Adam Vinatieri
279,3303,537684,FG,36,1,2012,0,1,Arrowhead Stadium,50,40,3,Sunny,Grass,SJ-0300,Sebastian Janikowski
280,3303,537707,FG,35,1,2012,0,1,Arrowhead Stadium,50,40,3,Sunny,Grass,SJ-0300,Sebastian Janikowski
281,3303,537716,FG,30,1,2012,0,0,Arrowhead Stadium,50,40,3,Sunny,Grass,RS-3400,Ryan Succop
282,3303,537729,FG,42,1,2012,0,0,Arrowhead Stadium,50,40,3,Sunny,Grass,RS-3400,Ryan Succop
283,3303,537754,FG,29,1,2012,0,1,Arrowhead Stadium,50,40,3,Sunny,Grass,SJ-0300,Sebastian Janikowski
284,3303,537766,FG,52,1,2012,0,0,Arrowhead Stadium,50,40,3,Sunny,Grass,RS-3400,Ryan Succop
285,3303,537806,FG,32,1,2012,0,1,Arrowhead Stadium,50,40,3,Sunny,Grass,SJ-0300,Sebastian Janikowski
286,3304,537917,FG,51,1,2012,0,0,Cowboys Stadium,62,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
287,3305,538094,FG,33,1,2012,0,0,Sports Authority Field at Mile High,59,30,5,Partly Cloudy,Grass,MP-2100,Matt Prater
288,3305,538156,FG,33,1,2012,0,0,Sports Authority Field at Mile High,59,30,5,Partly Cloudy,Grass,MP-2100,Matt Prater
289,3307,538374,FG,25,1,2012,0,0,Qualcomm Stadium,63,74,12,Sunny,Grass,NN-0200,Nick Novak
290,3307,538386,FG,49,1,2012,0,1,Qualcomm Stadium,63,74,12,Sunny,Grass,RS-3400,Ryan Succop
291,3307,538407,FG,39,0,2012,0,1,Qualcomm Stadium,63,74,12,Sunny,Grass,RS-3400,Ryan Succop
292,3307,538426,FG,41,1,2012,0,1,Qualcomm Stadium,63,74,12,Sunny,Grass,RS-3400,Ryan Succop
293,3308,538490,FG,43,1,2012,0,1,Paul Brown Stadium,48,59,1,Partly Cloudy,UBU Speed Series S5M,MP-2100,Matt Prater
294,3308,538514,FG,28,1,2012,0,0,Paul Brown Stadium,48,59,1,Partly Cloudy,UBU Speed Series S5M,MN-0800,Mike Nugent
295,3308,538558,FG,46,0,2012,0,0,Paul Brown Stadium,48,59,1,Partly Cloudy,UBU Speed Series S5M,MN-0800,Mike Nugent
296,3308,538590,FG,49,1,2012,0,0,Paul Brown Stadium,48,59,1,Partly Cloudy,UBU Speed Series S5M,MN-0800,Mike Nugent
297,3308,538642,FG,41,1,2012,0,0,Paul Brown Stadium,48,59,1,Partly Cloudy,UBU Speed Series S5M,MN-0800,Mike Nugent
298,3309,538694,FG,32,1,2012,0,0,Cleveland Browns Stadium,39,69,8,Cloudy,Grass,PD-0200,Phil Dawson
299,3309,538711,FG,28,1,2012,0,0,Cleveland Browns Stadium,39,69,8,Cloudy,Grass,PD-0200,Phil Dawson
300,3309,538723,FG,29,1,2012,0,0,Cleveland Browns Stadium,39,69,8,Cloudy,Grass,PD-0200,Phil Dawson
301,3309,538758,FG,33,1,2012,0,0,Cleveland Browns Stadium,39,69,8,Cloudy,Grass,PD-0200,Phil Dawson
302,3309,538784,FG,41,1,2012,0,0,Cleveland Browns Stadium,39,69,8,Cloudy,Grass,PD-0200,Phil Dawson
303,3309,538806,FG,43,1,2012,0,1,Cleveland Browns Stadium,39,69,8,Cloudy,Grass,JT-3950,Justin Tucker
304,3311,538979,FG,44,0,2012,0,0,Lambeau Field,39,57,7,Mostly Cloudy,DD GrassMaster,MC-3000,Mason Crosby
305,3311,539069,FG,33,1,2012,0,0,Lambeau Field,39,57,7,Mostly Cloudy,DD GrassMaster,MC-3000,Mason Crosby
306,3312,539168,FG,47,1,2012,0,0,FedExField,50,44,3,Sunny,Grass,KF-0250,Kai Forbath
307,3312,539237,FG,25,1,2012,0,0,FedExField,50,44,3,Sunny,Grass,KF-0250,Kai Forbath
308,3314,539525,FG,40,1,2012,0,1,LP Field,50,63,6,Sunny,Grass,RG-1500,Robbie Gould
309,3314,539571,FG,25,1,2012,0,1,LP Field,50,63,6,Sunny,Grass,RG-1500,Robbie Gould
310,3314,539587,FG,22,1,2012,0,1,LP Field,50,63,6,Sunny,Grass,RG-1500,Robbie Gould
311,3315,539638,FG,48,0,2012,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,AV-0400,Adam Vinatieri
312,3315,539650,FG,37,1,2012,0,1,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,DC-0500,Dan Carpenter
313,3315,539682,FG,23,1,2012,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,AV-0400,Adam Vinatieri
314,3315,539702,FG,54,0,2012,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,AV-0400,Adam Vinatieri
315,3315,539718,FG,47,1,2012,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,AV-0400,Adam Vinatieri
316,3315,539766,FG,31,1,2012,0,1,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,DC-0500,Dan Carpenter
317,3315,539780,FG,43,1,2012,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,AV-0400,Adam Vinatieri
318,3316,539829,FG,35,0,2012,0,1,Oakland-Alameda County Coliseum,-999,-999,-999,Sunny,Grass,CB-0700,Connor Barth
319,3316,539840,FG,29,1,2012,0,0,Oakland-Alameda County Coliseum,-999,-999,-999,Sunny,Grass,SJ-0300,Sebastian Janikowski
320,3316,539892,FG,54,0,2012,0,1,Oakland-Alameda County Coliseum,-999,-999,-999,Sunny,Grass,CB-0700,Connor Barth
321,3317,540059,FG,36,1,2012,0,1,CenturyLink Field,60,89,5,Cloudy,FieldTurf,BW-0350,Blair Walsh
322,3317,540112,FG,55,1,2012,0,1,CenturyLink Field,60,89,5,Cloudy,FieldTurf,BW-0350,Blair Walsh
323,3317,540136,FG,40,1,2012,0,0,CenturyLink Field,60,89,5,Cloudy,FieldTurf,SH-0400,Steven Hauschka
324,3319,540316,FG,23,1,2012,0,1,Georgia Dome,-999,-999,-999,Dome,FieldTurf,DB-0200,Dan Bailey
325,3319,540327,FG,37,0,2012,0,0,Georgia Dome,-999,-999,-999,Dome,FieldTurf,MB-4600,Matt Bryant
326,3319,540335,FG,32,1,2012,0,1,Georgia Dome,-999,-999,-999,Dome,FieldTurf,DB-0200,Dan Bailey
327,3319,540344,FG,45,1,2012,0,0,Georgia Dome,-999,-999,-999,Dome,FieldTurf,MB-4600,Matt Bryant
328,3319,540356,FG,54,0,2012,0,1,Georgia Dome,-999,-999,-999,Dome,FieldTurf,DB-0200,Dan Bailey
329,3319,540379,FG,46,1,2012,0,0,Georgia Dome,-999,-999,-999,Dome,FieldTurf,MB-4600,Matt Bryant
330,3319,540397,FG,43,0,2012,0,0,Georgia Dome,-999,-999,-999,Dome,FieldTurf,MB-4600,Matt Bryant
331,3319,540427,FG,36,1,2012,0,0,Georgia Dome,-999,-999,-999,Dome,FieldTurf,MB-4600,Matt Bryant
332,3319,540450,FG,32,1,2012,0,0,Georgia Dome,-999,-999,-999,Dome,FieldTurf,MB-4600,Matt Bryant
333,3321,540639,FG,31,1,2012,0,1,EverBank Field,50,0,-999,Clear,Grass,AV-0400,Adam Vinatieri
334,3321,540768,FG,41,1,2012,0,1,EverBank Field,50,0,-999,Clear,Grass,AV-0400,Adam Vinatieri
335,3322,540841,FG,28,1,2012,0,0,Paul Brown Stadium,69,30,16,Partly Cloudy,UBU Speed Series S5M,MN-0800,Mike Nugent
336,3323,540983,FG,40,1,2012,0,0,Raymond James Stadium,80,51,10,Cloudy,Grass,CB-0700,Connor Barth
337,3323,541058,FG,34,1,2012,0,1,Raymond James Stadium,80,51,10,Cloudy,Grass,NN-0200,Nick Novak
338,3323,541073,FG,45,1,2012,0,0,Raymond James Stadium,80,51,10,Cloudy,Grass,CB-0700,Connor Barth
339,3324,541136,FG,40,1,2012,0,0,Sun Life Stadium,78,52,20,Partly Cloudy,Grass,DC-0500,Dan Carpenter
340,3325,541284,FG,53,1,2012,0,1,Bank of America Stadium,71,38,5,-999,Grass,MP-2100,Matt Prater
341,3325,541300,FG,43,0,2012,0,1,Bank of America Stadium,71,38,5,-999,Grass,MP-2100,Matt Prater
342,3325,541353,FG,27,1,2012,0,1,Bank of America Stadium,71,38,5,-999,Grass,MP-2100,Matt Prater
343,3326,541427,FG,43,1,2012,0,0,Gillette Stadium,60,55,12,Sunny,FieldTurf,SG-0800,Stephen Gostkowski
344,3326,541538,FG,48,1,2012,0,0,Gillette Stadium,60,55,12,Sunny,FieldTurf,SG-0800,Stephen Gostkowski
345,3326,541576,FG,27,1,2012,0,0,Gillette Stadium,60,55,12,Sunny,FieldTurf,SG-0800,Stephen Gostkowski
346,3327,541603,FG,48,1,2012,0,0,M&T Bank Stadium,61,56,6,Sunny,MomentumTurf,JT-3950,Justin Tucker
347,3327,541638,FG,32,1,2012,0,1,M&T Bank Stadium,61,56,6,Sunny,MomentumTurf,SJ-0300,Sebastian Janikowski
348,3327,541661,FG,34,1,2012,0,0,M&T Bank Stadium,61,56,6,Sunny,MomentumTurf,JT-3950,Justin Tucker
349,3327,541738,FG,47,1,2012,0,1,M&T Bank Stadium,61,56,6,Sunny,MomentumTurf,SJ-0300,Sebastian Janikowski
350,3328,541783,FG,37,1,2012,0,1,Mercedes-Benz Superdome,-999,-999,-999,Dome,UBU Speed Series S5M,MB-4600,Matt Bryant
351,3328,541904,FG,20,1,2012,0,1,Mercedes-Benz Superdome,-999,-999,-999,Dome,UBU Speed Series S5M,MB-4600,Matt Bryant
352,3329,541962,FG,48,1,2012,0,0,Mall of America Field at HHH Metrodome,64,-999,-999,Dome,UBU Speed Series S5M,BW-0350,Blair Walsh
353,3329,541998,FG,23,1,2012,0,0,Mall of America Field at HHH Metrodome,64,-999,-999,Dome,UBU Speed Series S5M,BW-0350,Blair Walsh
354,3329,542042,FG,23,1,2012,0,0,Mall of America Field at HHH Metrodome,64,-999,-999,Dome,UBU Speed Series S5M,BW-0350,Blair Walsh
355,3329,542088,FG,33,1,2012,0,0,Mall of America Field at HHH Metrodome,64,-999,-999,Dome,UBU Speed Series S5M,BW-0350,Blair Walsh
356,3331,542368,FG,27,1,2012,0,1,Candlestick Park,55,59,5,Sunny,Grass,GZ-2000,Greg Zuerlein
357,3331,542436,FG,58,0,2012,0,1,Candlestick Park,55,59,5,Sunny,Grass,GZ-2000,Greg Zuerlein
358,3332,542514,FG,30,1,2012,0,1,Lincoln Financial Field,-999,-999,-999,Sunny,Grass,DB-0200,Dan Bailey
359,3333,542664,FG,51,1,2012,0,0,Soldier Field,54,90,8,Rain,Grass,RG-1500,Robbie Gould
360,3333,542728,FG,24,1,2012,0,0,Soldier Field,54,90,8,Rain,Grass,RG-1500,Robbie Gould
361,3333,542741,FG,48,0,2012,0,0,Soldier Field,54,90,8,Rain,Grass,RG-1500,Robbie Gould
362,3334,542812,FG,22,1,2012,0,1,Heinz Field,45,84,16,Light Rain,Grass,RS-3400,Ryan Succop
363,3334,542866,FG,33,0,2012,0,1,Heinz Field,45,84,16,Light Rain,Grass,RS-3400,Ryan Succop
364,3334,542929,FG,46,1,2012,0,1,Heinz Field,45,84,16,Light Rain,Grass,RS-3400,Ryan Succop
365,3335,543050,FG,50,0,2012,0,1,Ralph Wilson Stadium,35,73,5,Clear,A Turf Titan,DC-0500,Dan Carpenter
366,3336,543122,FG,55,0,2012,0,0,Sports Authority Field at Mile High,62,22,3,Sunny,Grass,MP-2100,Matt Prater
367,3336,543148,FG,19,1,2012,0,0,Sports Authority Field at Mile High,62,22,3,Sunny,Grass,MP-2100,Matt Prater
368,3336,543239,FG,30,1,2012,0,0,Sports Authority Field at Mile High,62,22,3,Sunny,Grass,MP-2100,Matt Prater
369,3336,543257,FG,32,1,2012,0,0,Sports Authority Field at Mile High,62,22,3,Sunny,Grass,MP-2100,Matt Prater
370,3337,543296,FG,34,1,2012,0,0,Arrowhead Stadium,59,37,20,Sunny,Grass,RS-3400,Ryan Succop
371,3337,543320,FG,50,0,2012,0,1,Arrowhead Stadium,59,37,20,Sunny,Grass,MN-0800,Mike Nugent
372,3337,543368,FG,33,1,2012,0,0,Arrowhead Stadium,59,37,20,Sunny,Grass,RS-3400,Ryan Succop
373,3338,543489,FG,51,1,2012,0,1,Cowboys Stadium,-999,-999,-999,Closed Roof,AstroTurf,PD-0200,Phil Dawson
374,3338,543508,FG,37,1,2012,0,1,Cowboys Stadium,-999,-999,-999,Closed Roof,AstroTurf,PD-0200,Phil Dawson
375,3338,543547,FG,44,1,2012,0,0,Cowboys Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
376,3338,543613,FG,32,1,2012,0,0,Cowboys Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
377,3338,543635,FG,38,1,2012,0,0,Cowboys Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
378,3339,543691,FG,51,1,2012,0,0,Georgia Dome,-999,-999,-999,Dome,AstroTurf,MB-4600,Matt Bryant
379,3339,543711,FG,28,1,2012,0,0,Georgia Dome,-999,-999,-999,Dome,AstroTurf,MB-4600,Matt Bryant
380,3339,543725,FG,48,1,2012,0,0,Georgia Dome,-999,-999,-999,Dome,AstroTurf,MB-4600,Matt Bryant
381,3340,543885,FG,50,0,2012,0,1,Ford Field,-999,-999,-999,Dome,FieldTurf,MC-3000,Mason Crosby
382,3340,543937,FG,38,0,2012,0,1,Ford Field,-999,-999,-999,Dome,FieldTurf,MC-3000,Mason Crosby
383,3340,543964,FG,39,1,2012,0,1,Ford Field,-999,-999,-999,Dome,FieldTurf,MC-3000,Mason Crosby
384,3341,543997,FG,51,1,2012,0,1,Bank of America Stadium,53,15,9,Cloudy,Grass,CB-0700,Connor Barth
385,3341,544124,FG,40,1,2012,0,1,Bank of America Stadium,53,15,9,Cloudy,Grass,CB-0700,Connor Barth
386,3342,544198,FG,36,0,2012,0,0,Gillette Stadium,42,62,14,Clear,FieldTurf,SG-0800,Stephen Gostkowski
387,3342,544221,FG,47,1,2012,0,1,Gillette Stadium,42,62,14,Clear,FieldTurf,AV-0400,Adam Vinatieri
388,3342,544232,FG,31,1,2012,0,0,Gillette Stadium,42,62,14,Clear,FieldTurf,SG-0800,Stephen Gostkowski
389,3342,544243,FG,58,0,2012,0,1,Gillette Stadium,42,62,14,Clear,FieldTurf,AV-0400,Adam Vinatieri
390,3343,544361,FG,51,1,2012,0,1,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,NF-0300,Nick Folk
391,3343,544370,FG,26,0,2012,0,1,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,NF-0300,Nick Folk
392,3343,544399,FG,51,1,2012,0,1,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,NF-0300,Nick Folk
393,3343,544481,FG,44,0,2012,0,1,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,NF-0300,Nick Folk
394,3344,544568,FG,25,1,2012,0,0,FedExField,52,55,9,Cloudy,Grass,KF-0250,Kai Forbath
395,3346,544955,FG,40,1,2012,0,0,Oakland-Alameda County Coliseum,61,62,3,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
396,3347,545039,FG,26,1,2012,0,1,Heinz Field,46,52,5,Clear,Grass,JT-3950,Justin Tucker
397,3347,545073,FG,41,0,2012,0,1,Heinz Field,46,52,5,Clear,Grass,JT-3950,Justin Tucker
398,3347,545129,FG,39,1,2012,0,1,Heinz Field,46,52,5,Clear,Grass,JT-3950,Justin Tucker
399,3350,545555,FG,30,1,2012,0,0,Cowboys Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
400,3350,545632,FG,33,1,2012,0,0,Cowboys Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
401,3350,545704,FG,48,1,2012,0,1,Cowboys Stadium,-999,-999,-999,Closed Roof,AstroTurf,KF-0250,Kai Forbath
402,3350,545718,FG,51,1,2012,0,0,Cowboys Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
403,3351,545736,FG,39,0,2012,0,1,Metlife Stadium,46,72,2,Clear,FieldTurf,SG-0800,Stephen Gostkowski
404,3351,545809,FG,32,1,2012,0,0,Metlife Stadium,46,72,2,Clear,FieldTurf,NF-0300,Nick Folk
405,3352,545903,FG,40,1,2012,0,1,Soldier Field,41,26,5,Partly Cloudy,Grass,BW-0350,Blair Walsh
406,3352,545931,FG,47,1,2012,0,0,Soldier Field,41,26,5,Partly Cloudy,Grass,RG-1500,Robbie Gould
407,3352,545941,FG,30,0,2012,0,1,Soldier Field,41,26,5,Partly Cloudy,Grass,BW-0350,Blair Walsh
408,3352,545977,FG,39,0,2012,0,0,Soldier Field,41,26,5,Partly Cloudy,Grass,RG-1500,Robbie Gould
409,3352,546002,FG,46,1,2012,0,0,Soldier Field,41,26,5,Partly Cloudy,Grass,RG-1500,Robbie Gould
410,3353,546133,FG,48,0,2012,0,0,Paul Brown Stadium,41,47,9,Mostly Sunny,UBU Speed Series S5M,MN-0800,Mike Nugent
411,3353,546140,FG,55,1,2012,0,0,Paul Brown Stadium,41,47,9,Mostly Sunny,UBU Speed Series S5M,MN-0800,Mike Nugent
412,3353,546152,FG,55,1,2012,0,1,Paul Brown Stadium,41,47,9,Mostly Sunny,UBU Speed Series S5M,SJ-0300,Sebastian Janikowski
413,3353,546185,FG,20,1,2012,0,0,Paul Brown Stadium,41,47,9,Mostly Sunny,UBU Speed Series S5M,MN-0800,Mike Nugent
414,3354,546240,FG,28,1,2012,0,0,Cleveland Browns Stadium,34,54,10,Sunny,Grass,PD-0200,Phil Dawson
415,3354,546288,FG,32,1,2012,0,0,Cleveland Browns Stadium,34,54,10,Sunny,Grass,PD-0200,Phil Dawson
416,3355,546398,FG,31,1,2012,0,1,Raymond James Stadium,65,30,7,Sunny,Grass,MB-4600,Matt Bryant
417,3355,546437,FG,22,1,2012,0,0,Raymond James Stadium,65,30,7,Sunny,Grass,CB-0700,Connor Barth
418,3355,546450,FG,22,0,2012,0,1,Raymond James Stadium,65,30,7,Sunny,Grass,MB-4600,Matt Bryant
419,3355,546464,FG,42,1,2012,0,0,Raymond James Stadium,65,30,7,Sunny,Grass,CB-0700,Connor Barth
420,3355,546500,FG,48,1,2012,0,0,Raymond James Stadium,65,30,7,Sunny,Grass,CB-0700,Connor Barth
421,3355,546519,FG,56,0,2012,0,0,Raymond James Stadium,65,30,7,Sunny,Grass,CB-0700,Connor Barth
422,3355,546527,FG,48,0,2012,0,1,Raymond James Stadium,65,30,7,Sunny,Grass,MB-4600,Matt Bryant
